name_coin,symbol_coin,id,uuid,number_of_markets,volume,market_cap,total_supply,price,percent_change_24hr,timestamp
Litecoin,LTC,0,D7B1x_ks7WhV5,0,861478445,6358533095,0,89.72702233579814,-3.01,1682087522
Shiba Inu,SHIB,0,xz24e0BjL,0,238713954,6298794133,0,0.000010684178980231,-3.24,1682087522
TRON,TRX,0,qUhEFk1I61atv,0,286500508,6086835762,0,0.06605467412279473,-1.97,1682087522
Avalanche,AVAX,0,dvUj0CzDZ,0,302418674,5414677894,0,18.005649537852065,-7.58,1682087522
Dai,DAI,0,MoTuySvg7,0,74688215,4961844986,0,1.0012731351815798,-1.13,1682087522
Uniswap,UNI,0,_H5FVG9iW,0,129911009,4619834267,0,5.75094805587309,-3.77,1682087522
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,38933676,4502724167,0,28178.66261842559,-3.35,1682087522
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,153566027,3687902729,0,11.206109090165887,-6.49,1682087522
Toncoin,TON,0,67YlI0K1b,0,42723448,3389968369,0,2.300480542979351,0.32,1682087522
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,17313458,2987004725,0,2113.947983000877,-6.36,1682087522
Monero,XMR,0,3mVx2FX_iJFp5,0,96356568,2794275923,0,153.47426542355504,-2.25,1682087522
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,444360603,2773285182,0,20.06912535854512,-3.67,1682087522
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,68954202,2510051561,0,5.784111017826226,-8.06,1682087522
Lido DAO Token,LDO,0,Pe93bIOD2,0,94325734,2497161846,0,2.134595046615495,-5.28,1682087522
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,171482501,2364953185,0,123.61631650263536,-2.76,1682087522
Immutable X,IMX,0,Z96jIvLU7,0,65848922,1958379045,0,0.9791895241365827,-6.21,1682087522
Stellar,XLM,0,f3iaFeCKEmkaZ,0,100522196,1952931811,0,0.09665336337082898,-2.01,1682087522
ARBITRUM,ARB,0,1Uo6s62Oc,0,1386034421,1841708165,0,1.4444769920725642,-5.63,1682087522
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7807986,1823646873,0,3.6472937620315258,-2.39,1682087522
Filecoin,FIL,0,ymQub4fuB,0,226210207,1819525779,0,5.557973906833891,-4.52,1682087522
Frax Share,FXS,0,3nNpuxHJ8,0,58173942,1546210833,0,8.840709584871261,-3.32,1682087522
Trust Wallet Token,TWT,0,Hm3OlynlC,0,34700793,1536885596,0,1.2659703085900906,-3.47,1682087522
VeChain,VET,0,FEbS54wxo4oIl,0,82737576,1536003256,0,0.023007582399012145,-4.93,1682087522
Hedera,HBAR,0,jad286TjB,0,66515091,1531203140,0,0.06189624483539832,-3.04,1682087522
The Sandbox,SAND,0,pxtKbG5rg,0,82798447,1449487553,0,0.6175980525322263,-4.73,1682087522
Aptos,APT,0,HGYj5JCv5,0,177881201,1439408708,0,11.072374678124213,-4.43,1682087522
Frax,FRAX,0,KfWtaeV1W,0,3368979,1406449877,0,1.0010730089453086,-1.01,1682087522
Algorand,ALGO,0,TpHE2IShQw-sJ,0,112332239,1378717360,0,0.19068863445652434,-3.72,1682087522
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,9194360,1302005113,0,1.302005112663719,-4.16,1682087522
Decentraland,MANA,0,tEf7-dnwV3BXS,0,106764857,1287589058,0,0.587087905856414,-5.31,1682087522
EnergySwap,ENS,0,SbWqqTui-,0,5543298,1279607512,0,12.796075123778715,-3.86,1682087522
NEAR Protocol,NEAR,0,DCrsaMv68,0,126525342,1234494921,0,2.0309392648820066,-6.51,1682087522
PancakeSwap,CAKE,0,ncYFcP709,0,52622503,1195228387,0,3.4378180381665464,-1.58,1682087522
Cronos,CRO,0,65PHZTpmE55b,0,37830728,1128690601,0,0.06904288126892184,-0.80,1682087522
Quant,QNT,0,bauj_21eYVwso,0,27012153,1088494352,0,111.32945470636498,-1.52,1682087522
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19404047849,542058256815,0,28203.318914523337,-3.15,1682087528
Ethereum,ETH,0,razxDUgYGNAdQ,0,10176508541,233981963697,0,1917.4772707587272,-3.94,1682087528
Tether USD,USDT,0,HIVsRcGKkPFtW,0,77661158779,65424206785,0,1.0009412983163894,-1.34,1682087528
BNB,BNB,0,WcwrkfNI4FUAe,0,918070435,46804254819,0,327.72542129171194,-0.93,1682087528
USDC,USDC,0,aKzUVe4Hh_CON,0,3332689677,43825094981,0,1.0010763258416404,-1.16,1682087528
XRP,XRP,0,-l8Mn2pVlRs-p,0,1719963440,23535142912,0,0.4679072475147359,-5.95,1682087528
Cardano,ADA,0,qzawljRxB5bYu,0,847601278,14086677201,0,0.4019594472274442,-4.05,1682087528
OKB,OKB,0,PDKcptVnzJTmN,0,46060645,12760224000,0,52.84721429655676,-3.73,1682087528
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1083081006,11536920164,0,0.08431094832643828,-4.59,1682087528
Polygon,MATIC,0,uW2tk-ILY0ii,0,377584000,9652045104,0,1.048005899741482,-4.22,1682087528
Solana,SOL,0,zNZHO_Sjf,0,482887772,8069331682,0,22.219930257148096,-3.07,1682087528
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,207326073,7503235135,0,1897.7261411244936,-4.79,1682087528
Chainlink,LINK,0,VLqpJwogdhHNb,0,436438338,7455425369,0,7.4561003326583535,-6.65,1682087528
Polkadot,DOT,0,25W7FG7om,0,261997458,7406835386,0,6.080991495117762,-5.37,1682087528
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3102136213,6601256990,0,1.002803510336914,-1.22,1682087528
Litecoin,LTC,0,D7B1x_ks7WhV5,0,709417227,6357271272,0,89.7092164124815,-3.01,1682087528
Shiba Inu,SHIB,0,xz24e0BjL,0,269405381,6298901732,0,0.000010684361491222,-3.26,1682087528
TRON,TRX,0,qUhEFk1I61atv,0,281425045,6086620027,0,0.06605233296044641,-1.96,1682087528
Avalanche,AVAX,0,dvUj0CzDZ,0,332994667,5417305090,0,18.014385860538088,-7.52,1682087528
Dai,DAI,0,MoTuySvg7,0,75912989,4961291380,0,1.001161420454436,-1.12,1682087528
Uniswap,UNI,0,_H5FVG9iW,0,100077470,4619740328,0,5.750831117688149,-3.77,1682087528
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,39736151,4504073703,0,28187.10819350307,-3.31,1682087528
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,154347061,3688092412,0,11.20668546246696,-6.49,1682087528
Toncoin,TON,0,67YlI0K1b,0,27281442,3389872355,0,2.300415387026092,0.32,1682087528
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,16801621,3005813644,0,2127.259336404691,-5.67,1682087528
Monero,XMR,0,3mVx2FX_iJFp5,0,100710481,2794337774,0,153.4776625275601,-2.25,1682087528
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,289250352,2772920015,0,20.066482796118876,-3.69,1682087528
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,84686143,2510731694,0,5.785678303204874,-7.99,1682087528
Lido DAO Token,LDO,0,Pe93bIOD2,0,118032135,2497280201,0,2.134696218068017,-5.25,1682087528
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,132802305,2364566339,0,123.59609604670263,-2.81,1682087528
Immutable X,IMX,0,Z96jIvLU7,0,52754271,1958679933,0,0.9793399682946345,-6.15,1682087528
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60726486,1953121067,0,0.09666272988532419,-2.00,1682087528
ARBITRUM,ARB,0,1Uo6s62Oc,0,975204052,1841623996,0,1.4444109771174491,-5.63,1682087528
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7741714,1823706537,0,3.647413090802356,-2.39,1682087528
Filecoin,FIL,0,ymQub4fuB,0,225938961,1819212671,0,5.557017480828322,-4.53,1682087528
Frax Share,FXS,0,3nNpuxHJ8,0,41199251,1546421582,0,8.841914576501805,-3.28,1682087528
VeChain,VET,0,FEbS54wxo4oIl,0,69176150,1535968811,0,0.02300706644849344,-4.93,1682087528
Trust Wallet Token,TWT,0,Hm3OlynlC,0,27170455,1534394288,0,1.2639181574918692,-3.69,1682087528
Hedera,HBAR,0,jad286TjB,0,73958789,1531053080,0,0.06189017890931871,-3.03,1682087528
The Sandbox,SAND,0,pxtKbG5rg,0,63919667,1449805264,0,0.6177334228156083,-4.70,1682087528
Aptos,APT,0,HGYj5JCv5,0,203613382,1439312481,0,11.07163447263251,-4.42,1682087528
Frax,FRAX,0,KfWtaeV1W,0,3356225,1406461880,0,1.001081552416334,-1.01,1682087528
Algorand,ALGO,0,TpHE2IShQw-sJ,0,112698594,1378794527,0,0.19069930742046573,-3.69,1682087528
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10271672,1302217567,0,1.3022175674613639,-4.14,1682087528
Decentraland,MANA,0,tEf7-dnwV3BXS,0,107093954,1287614537,0,0.5870995229346955,-5.28,1682087528
EnergySwap,ENS,0,SbWqqTui-,0,5543443,1280201830,0,12.802018298816783,-3.82,1682087528
NEAR Protocol,NEAR,0,DCrsaMv68,0,116052925,1234201367,0,2.0304563218966782,-6.53,1682087528
PancakeSwap,CAKE,0,ncYFcP709,0,48895172,1195519568,0,3.4386555579623885,-1.79,1682087528
Cronos,CRO,0,65PHZTpmE55b,0,38240551,1128158482,0,0.06901033116893333,-0.84,1682087528
Quant,QNT,0,bauj_21eYVwso,0,33918898,1088661173,0,111.34651683404402,-1.43,1682087528
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19404047849,542058256815,0,28203.318914523337,-3.15,1682087534
Ethereum,ETH,0,razxDUgYGNAdQ,0,10176508541,233981963697,0,1917.4772707587272,-3.94,1682087534
Tether USD,USDT,0,HIVsRcGKkPFtW,0,77661158779,65424206785,0,1.0009412983163894,-1.34,1682087534
BNB,BNB,0,WcwrkfNI4FUAe,0,918070435,46804254819,0,327.72542129171194,-0.93,1682087534
USDC,USDC,0,aKzUVe4Hh_CON,0,3332689677,43825094981,0,1.0010763258416404,-1.16,1682087534
XRP,XRP,0,-l8Mn2pVlRs-p,0,1719963440,23535142912,0,0.4679072475147359,-5.95,1682087534
Cardano,ADA,0,qzawljRxB5bYu,0,847601278,14086677201,0,0.4019594472274442,-4.05,1682087534
OKB,OKB,0,PDKcptVnzJTmN,0,46060645,12760224000,0,52.84721429655676,-3.73,1682087534
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1083081006,11536920164,0,0.08431094832643828,-4.59,1682087534
Polygon,MATIC,0,uW2tk-ILY0ii,0,377584000,9652045104,0,1.048005899741482,-4.22,1682087534
Solana,SOL,0,zNZHO_Sjf,0,482887772,8069331682,0,22.219930257148096,-3.07,1682087534
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,207326073,7503235135,0,1897.7261411244936,-4.79,1682087534
Chainlink,LINK,0,VLqpJwogdhHNb,0,436438338,7455425369,0,7.4561003326583535,-6.65,1682087534
Polkadot,DOT,0,25W7FG7om,0,261997458,7406835386,0,6.080991495117762,-5.37,1682087534
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3102136213,6601256990,0,1.002803510336914,-1.22,1682087534
Litecoin,LTC,0,D7B1x_ks7WhV5,0,709417227,6357271272,0,89.7092164124815,-3.01,1682087534
Shiba Inu,SHIB,0,xz24e0BjL,0,269405381,6298901732,0,0.000010684361491222,-3.26,1682087534
TRON,TRX,0,qUhEFk1I61atv,0,281425045,6086620027,0,0.06605233296044641,-1.96,1682087534
Avalanche,AVAX,0,dvUj0CzDZ,0,332994667,5417305090,0,18.014385860538088,-7.52,1682087534
Dai,DAI,0,MoTuySvg7,0,75912989,4961291380,0,1.001161420454436,-1.12,1682087534
Uniswap,UNI,0,_H5FVG9iW,0,100077470,4619740328,0,5.750831117688149,-3.77,1682087534
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,39736151,4504073703,0,28187.10819350307,-3.31,1682087534
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,154347061,3688092412,0,11.20668546246696,-6.49,1682087534
Toncoin,TON,0,67YlI0K1b,0,27281442,3389872355,0,2.300415387026092,0.32,1682087534
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,16801621,3005813644,0,2127.259336404691,-5.67,1682087534
Monero,XMR,0,3mVx2FX_iJFp5,0,100710481,2794337774,0,153.4776625275601,-2.25,1682087534
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,289250352,2772920015,0,20.066482796118876,-3.69,1682087534
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,84686143,2510731694,0,5.785678303204874,-7.99,1682087534
Lido DAO Token,LDO,0,Pe93bIOD2,0,118032135,2497280201,0,2.134696218068017,-5.25,1682087534
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,132802305,2364566339,0,123.59609604670263,-2.81,1682087534
Immutable X,IMX,0,Z96jIvLU7,0,52754271,1958679933,0,0.9793399682946345,-6.15,1682087534
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60726486,1953121067,0,0.09666272988532419,-2.00,1682087534
ARBITRUM,ARB,0,1Uo6s62Oc,0,975204052,1841623996,0,1.4444109771174491,-5.63,1682087534
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7741714,1823706537,0,3.647413090802356,-2.39,1682087534
Filecoin,FIL,0,ymQub4fuB,0,225938961,1819212671,0,5.557017480828322,-4.53,1682087534
Frax Share,FXS,0,3nNpuxHJ8,0,41199251,1546421582,0,8.841914576501805,-3.28,1682087534
VeChain,VET,0,FEbS54wxo4oIl,0,69176150,1535968811,0,0.02300706644849344,-4.93,1682087534
Trust Wallet Token,TWT,0,Hm3OlynlC,0,27170455,1534394288,0,1.2639181574918692,-3.69,1682087534
Hedera,HBAR,0,jad286TjB,0,73958789,1531053080,0,0.06189017890931871,-3.03,1682087534
The Sandbox,SAND,0,pxtKbG5rg,0,63919667,1449805264,0,0.6177334228156083,-4.70,1682087534
Aptos,APT,0,HGYj5JCv5,0,203613382,1439312481,0,11.07163447263251,-4.42,1682087534
Frax,FRAX,0,KfWtaeV1W,0,3356225,1406461880,0,1.001081552416334,-1.01,1682087534
Algorand,ALGO,0,TpHE2IShQw-sJ,0,112698594,1378794527,0,0.19069930742046573,-3.69,1682087534
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10271672,1302217567,0,1.3022175674613639,-4.14,1682087534
Decentraland,MANA,0,tEf7-dnwV3BXS,0,107093954,1287614537,0,0.5870995229346955,-5.28,1682087534
EnergySwap,ENS,0,SbWqqTui-,0,5543443,1280201830,0,12.802018298816783,-3.82,1682087534
NEAR Protocol,NEAR,0,DCrsaMv68,0,116052925,1234201367,0,2.0304563218966782,-6.53,1682087534
PancakeSwap,CAKE,0,ncYFcP709,0,48895172,1195519568,0,3.4386555579623885,-1.79,1682087534
Cronos,CRO,0,65PHZTpmE55b,0,38240551,1128158482,0,0.06901033116893333,-0.84,1682087534
Quant,QNT,0,bauj_21eYVwso,0,33918898,1088661173,0,111.34651683404402,-1.43,1682087534
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19404047849,542058256815,0,28203.318914523337,-3.15,1682087539
Ethereum,ETH,0,razxDUgYGNAdQ,0,10176508541,233981963697,0,1917.4772707587272,-3.94,1682087539
Tether USD,USDT,0,HIVsRcGKkPFtW,0,77661158779,65424206785,0,1.0009412983163894,-1.34,1682087539
BNB,BNB,0,WcwrkfNI4FUAe,0,918070435,46804254819,0,327.72542129171194,-0.93,1682087539
USDC,USDC,0,aKzUVe4Hh_CON,0,3332689677,43825094981,0,1.0010763258416404,-1.16,1682087539
XRP,XRP,0,-l8Mn2pVlRs-p,0,1719963440,23535142912,0,0.4679072475147359,-5.95,1682087539
Cardano,ADA,0,qzawljRxB5bYu,0,847601278,14086677201,0,0.4019594472274442,-4.05,1682087539
OKB,OKB,0,PDKcptVnzJTmN,0,46060645,12760224000,0,52.84721429655676,-3.73,1682087539
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1083081006,11536920164,0,0.08431094832643828,-4.59,1682087539
Polygon,MATIC,0,uW2tk-ILY0ii,0,377584000,9652045104,0,1.048005899741482,-4.22,1682087539
Solana,SOL,0,zNZHO_Sjf,0,482887772,8069331682,0,22.219930257148096,-3.07,1682087539
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,207326073,7503235135,0,1897.7261411244936,-4.79,1682087539
Chainlink,LINK,0,VLqpJwogdhHNb,0,436438338,7455425369,0,7.4561003326583535,-6.65,1682087539
Polkadot,DOT,0,25W7FG7om,0,261997458,7406835386,0,6.080991495117762,-5.37,1682087539
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3102136213,6601256990,0,1.002803510336914,-1.22,1682087539
Litecoin,LTC,0,D7B1x_ks7WhV5,0,709417227,6357271272,0,89.7092164124815,-3.01,1682087539
Shiba Inu,SHIB,0,xz24e0BjL,0,269405381,6298901732,0,0.000010684361491222,-3.26,1682087539
TRON,TRX,0,qUhEFk1I61atv,0,281425045,6086620027,0,0.06605233296044641,-1.96,1682087539
Avalanche,AVAX,0,dvUj0CzDZ,0,332994667,5417305090,0,18.014385860538088,-7.52,1682087539
Dai,DAI,0,MoTuySvg7,0,75912989,4961291380,0,1.001161420454436,-1.12,1682087539
Uniswap,UNI,0,_H5FVG9iW,0,100077470,4619740328,0,5.750831117688149,-3.77,1682087539
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,39736151,4504073703,0,28187.10819350307,-3.31,1682087539
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,154347061,3688092412,0,11.20668546246696,-6.49,1682087539
Toncoin,TON,0,67YlI0K1b,0,27281442,3389872355,0,2.300415387026092,0.32,1682087539
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,16801621,3005813644,0,2127.259336404691,-5.67,1682087539
Monero,XMR,0,3mVx2FX_iJFp5,0,100710481,2794337774,0,153.4776625275601,-2.25,1682087539
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,289250352,2772920015,0,20.066482796118876,-3.69,1682087539
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,84686143,2510731694,0,5.785678303204874,-7.99,1682087539
Lido DAO Token,LDO,0,Pe93bIOD2,0,118032135,2497280201,0,2.134696218068017,-5.25,1682087539
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,132802305,2364566339,0,123.59609604670263,-2.81,1682087539
Immutable X,IMX,0,Z96jIvLU7,0,52754271,1958679933,0,0.9793399682946345,-6.15,1682087539
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60726486,1953121067,0,0.09666272988532419,-2.00,1682087539
ARBITRUM,ARB,0,1Uo6s62Oc,0,975204052,1841623996,0,1.4444109771174491,-5.63,1682087539
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7741714,1823706537,0,3.647413090802356,-2.39,1682087539
Filecoin,FIL,0,ymQub4fuB,0,225938961,1819212671,0,5.557017480828322,-4.53,1682087539
Frax Share,FXS,0,3nNpuxHJ8,0,41199251,1546421582,0,8.841914576501805,-3.28,1682087539
VeChain,VET,0,FEbS54wxo4oIl,0,69176150,1535968811,0,0.02300706644849344,-4.93,1682087539
Trust Wallet Token,TWT,0,Hm3OlynlC,0,27170455,1534394288,0,1.2639181574918692,-3.69,1682087539
Hedera,HBAR,0,jad286TjB,0,73958789,1531053080,0,0.06189017890931871,-3.03,1682087539
The Sandbox,SAND,0,pxtKbG5rg,0,63919667,1449805264,0,0.6177334228156083,-4.70,1682087539
Aptos,APT,0,HGYj5JCv5,0,203613382,1439312481,0,11.07163447263251,-4.42,1682087539
Frax,FRAX,0,KfWtaeV1W,0,3356225,1406461880,0,1.001081552416334,-1.01,1682087539
Algorand,ALGO,0,TpHE2IShQw-sJ,0,112698594,1378794527,0,0.19069930742046573,-3.69,1682087539
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10271672,1302217567,0,1.3022175674613639,-4.14,1682087539
Decentraland,MANA,0,tEf7-dnwV3BXS,0,107093954,1287614537,0,0.5870995229346955,-5.28,1682087539
EnergySwap,ENS,0,SbWqqTui-,0,5543443,1280201830,0,12.802018298816783,-3.82,1682087539
NEAR Protocol,NEAR,0,DCrsaMv68,0,116052925,1234201367,0,2.0304563218966782,-6.53,1682087539
PancakeSwap,CAKE,0,ncYFcP709,0,48895172,1195519568,0,3.4386555579623885,-1.79,1682087539
Cronos,CRO,0,65PHZTpmE55b,0,38240551,1128158482,0,0.06901033116893333,-0.84,1682087539
Quant,QNT,0,bauj_21eYVwso,0,33918898,1088661173,0,111.34651683404402,-1.43,1682087539
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19404047849,542058256815,0,28203.318914523337,-3.15,1682087545
Ethereum,ETH,0,razxDUgYGNAdQ,0,10176508541,233981963697,0,1917.4772707587272,-3.94,1682087545
Tether USD,USDT,0,HIVsRcGKkPFtW,0,77661158779,65424206785,0,1.0009412983163894,-1.34,1682087545
BNB,BNB,0,WcwrkfNI4FUAe,0,918070435,46804254819,0,327.72542129171194,-0.93,1682087545
USDC,USDC,0,aKzUVe4Hh_CON,0,3332689677,43825094981,0,1.0010763258416404,-1.16,1682087545
XRP,XRP,0,-l8Mn2pVlRs-p,0,1719963440,23535142912,0,0.4679072475147359,-5.95,1682087545
Cardano,ADA,0,qzawljRxB5bYu,0,847601278,14086677201,0,0.4019594472274442,-4.05,1682087545
OKB,OKB,0,PDKcptVnzJTmN,0,46060645,12760224000,0,52.84721429655676,-3.73,1682087545
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1083081006,11536920164,0,0.08431094832643828,-4.59,1682087545
Polygon,MATIC,0,uW2tk-ILY0ii,0,377584000,9652045104,0,1.048005899741482,-4.22,1682087545
Solana,SOL,0,zNZHO_Sjf,0,482887772,8069331682,0,22.219930257148096,-3.07,1682087545
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,207326073,7503235135,0,1897.7261411244936,-4.79,1682087545
Chainlink,LINK,0,VLqpJwogdhHNb,0,436438338,7455425369,0,7.4561003326583535,-6.65,1682087545
Polkadot,DOT,0,25W7FG7om,0,261997458,7406835386,0,6.080991495117762,-5.37,1682087545
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3102136213,6601256990,0,1.002803510336914,-1.22,1682087545
Litecoin,LTC,0,D7B1x_ks7WhV5,0,709417227,6357271272,0,89.7092164124815,-3.01,1682087545
Shiba Inu,SHIB,0,xz24e0BjL,0,269405381,6298901732,0,0.000010684361491222,-3.26,1682087545
TRON,TRX,0,qUhEFk1I61atv,0,281425045,6086620027,0,0.06605233296044641,-1.96,1682087545
Avalanche,AVAX,0,dvUj0CzDZ,0,332994667,5417305090,0,18.014385860538088,-7.52,1682087545
Dai,DAI,0,MoTuySvg7,0,75912989,4961291380,0,1.001161420454436,-1.12,1682087545
Uniswap,UNI,0,_H5FVG9iW,0,100077470,4619740328,0,5.750831117688149,-3.77,1682087545
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,39736151,4504073703,0,28187.10819350307,-3.31,1682087545
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,154347061,3688092412,0,11.20668546246696,-6.49,1682087545
Toncoin,TON,0,67YlI0K1b,0,27281442,3389872355,0,2.300415387026092,0.32,1682087545
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,16801621,3005813644,0,2127.259336404691,-5.67,1682087545
Monero,XMR,0,3mVx2FX_iJFp5,0,100710481,2794337774,0,153.4776625275601,-2.25,1682087545
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,289250352,2772920015,0,20.066482796118876,-3.69,1682087545
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,84686143,2510731694,0,5.785678303204874,-7.99,1682087545
Lido DAO Token,LDO,0,Pe93bIOD2,0,118032135,2497280201,0,2.134696218068017,-5.25,1682087545
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,132802305,2364566339,0,123.59609604670263,-2.81,1682087545
Immutable X,IMX,0,Z96jIvLU7,0,52754271,1958679933,0,0.9793399682946345,-6.15,1682087545
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60726486,1953121067,0,0.09666272988532419,-2.00,1682087545
ARBITRUM,ARB,0,1Uo6s62Oc,0,975204052,1841623996,0,1.4444109771174491,-5.63,1682087545
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7741714,1823706537,0,3.647413090802356,-2.39,1682087545
Filecoin,FIL,0,ymQub4fuB,0,225938961,1819212671,0,5.557017480828322,-4.53,1682087545
Frax Share,FXS,0,3nNpuxHJ8,0,41199251,1546421582,0,8.841914576501805,-3.28,1682087545
VeChain,VET,0,FEbS54wxo4oIl,0,69176150,1535968811,0,0.02300706644849344,-4.93,1682087545
Trust Wallet Token,TWT,0,Hm3OlynlC,0,27170455,1534394288,0,1.2639181574918692,-3.69,1682087545
Hedera,HBAR,0,jad286TjB,0,73958789,1531053080,0,0.06189017890931871,-3.03,1682087545
The Sandbox,SAND,0,pxtKbG5rg,0,63919667,1449805264,0,0.6177334228156083,-4.70,1682087545
Aptos,APT,0,HGYj5JCv5,0,203613382,1439312481,0,11.07163447263251,-4.42,1682087545
Frax,FRAX,0,KfWtaeV1W,0,3356225,1406461880,0,1.001081552416334,-1.01,1682087545
Algorand,ALGO,0,TpHE2IShQw-sJ,0,112698594,1378794527,0,0.19069930742046573,-3.69,1682087545
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10271672,1302217567,0,1.3022175674613639,-4.14,1682087545
Decentraland,MANA,0,tEf7-dnwV3BXS,0,107093954,1287614537,0,0.5870995229346955,-5.28,1682087545
EnergySwap,ENS,0,SbWqqTui-,0,5543443,1280201830,0,12.802018298816783,-3.82,1682087545
NEAR Protocol,NEAR,0,DCrsaMv68,0,116052925,1234201367,0,2.0304563218966782,-6.53,1682087545
PancakeSwap,CAKE,0,ncYFcP709,0,48895172,1195519568,0,3.4386555579623885,-1.79,1682087545
Cronos,CRO,0,65PHZTpmE55b,0,38240551,1128158482,0,0.06901033116893333,-0.84,1682087545
Quant,QNT,0,bauj_21eYVwso,0,33918898,1088661173,0,111.34651683404402,-1.43,1682087545
Bitcoin,BTC,0,Qwsogvtv82FCd,0,19404047849,542058256815,0,28203.318914523337,-3.15,1682087584
Ethereum,ETH,0,razxDUgYGNAdQ,0,10176508541,233981963697,0,1917.4772707587272,-3.94,1682087584
Tether USD,USDT,0,HIVsRcGKkPFtW,0,77661158779,65424206785,0,1.0009412983163894,-1.34,1682087584
BNB,BNB,0,WcwrkfNI4FUAe,0,918070435,46804254819,0,327.72542129171194,-0.93,1682087584
USDC,USDC,0,aKzUVe4Hh_CON,0,3332689677,43825094981,0,1.0010763258416404,-1.16,1682087584
XRP,XRP,0,-l8Mn2pVlRs-p,0,1719963440,23535142912,0,0.4679072475147359,-5.95,1682087584
Cardano,ADA,0,qzawljRxB5bYu,0,847601278,14086677201,0,0.4019594472274442,-4.05,1682087584
OKB,OKB,0,PDKcptVnzJTmN,0,46060645,12760224000,0,52.84721429655676,-3.73,1682087584
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1083081006,11536920164,0,0.08431094832643828,-4.59,1682087584
Polygon,MATIC,0,uW2tk-ILY0ii,0,377584000,9652045104,0,1.048005899741482,-4.22,1682087584
Solana,SOL,0,zNZHO_Sjf,0,482887772,8069331682,0,22.219930257148096,-3.07,1682087584
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,207326073,7503235135,0,1897.7261411244936,-4.79,1682087584
Chainlink,LINK,0,VLqpJwogdhHNb,0,436438338,7455425369,0,7.4561003326583535,-6.65,1682087584
